"place","temp","pressure","humidity","visibility","wind_speed","clouds","ts","dtp_uuid","ts-2","dtp_place"
"Ярославское шоссе","-0.59","997","79","10000","3","0","2019-03-12 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-0.33","996","90","10000","3","0","2019-03-12 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","0.15","995","93","10000","5","0","2019-03-12 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","0.2","995","93","10000","3","0","2019-03-12 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","0.69","995","93","10000","2","0","2019-03-11 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","1.63","994","86","10000","3","0","2019-03-11 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","2.08","994","86","10000","3","40","2019-03-11 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","2.14","993","97","10000","2","75","2019-03-11 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","2.63","993","74","10000","2","75","2019-03-11 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","3","992","74","10000","3","75","2019-03-11 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","3","992","74","10000","3","75","2019-03-11 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","3.2","992","74","10000","3","75","2019-03-11 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","2.2","993","80","10000","4","75","2019-03-11 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","2.23","993","98","10000","5","90","2019-03-11 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-0.98","993","86","10000","3","90","2019-03-04 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-1.84","993","92","9000","1","90","2019-03-04 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-1.98","993","92","8000","2","90","2019-03-04 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-4.12","993","100","4000","3","90","2019-03-04 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-4.66","994","92","2100","2","90","2019-03-04 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-5.03","994","100","2500","2.75","90","2019-03-04 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-6.2","994","100","4800","1.11","90","2019-03-04 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-5.35","995","92","10000","2","75","2019-03-04 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-5.95","995","92","10000","1.11","75","2019-03-04 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-7.6","996","100","10000","1.42","75","2019-03-04 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-7.19","996","100","10000","2","0","2019-03-04 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-6.6","996","92","10000","2","75","2019-03-04 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-5.39","997","92","10000","2","75","2019-03-04 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-5.4","997","92","10000","2","75","2019-03-04 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-4.59","996","92","10000","5","0","2019-03-03 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-3.6","996","79","10000","5","0","2019-03-03 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-3.14","996","79","10000","5","0","2019-03-03 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-2.62","996","74","10000","5","0","2019-03-03 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-1.82","995","79","10000","6","0","2019-03-03 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-1.46","995","74","10000","8","90","2019-03-03 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-1.01","995","86","4000","7","90","2019-03-03 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-1.38","995","92","3000","8","90","2019-03-03 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-1.88","995","86","10000","8","90","2019-03-03 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-3.13","995","86","2100","8","90","2019-03-03 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-3.58","996","85","2100","6","90","2019-03-03 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-4.45","996","92","2200","7","90","2019-03-03 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-5.2","996","85","900","7","90","2019-03-03 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-6.16","997","92","1000","7","90","2019-03-03 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-6.68","997","92","2000","6","90","2019-03-03 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-6.99","998","85","4400","6","90","2019-03-03 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-7.15","997","85","2300","7","40","2019-03-03 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-7.91","999","78","4500","7","76","2019-03-03 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-7.97","999","72","10000","6","75","2019-03-03 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-8.47","1003","72","10000","3","0","2019-03-03 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-8.54","1003","78","10000","2","0","2019-03-03 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-8.8","1003","78","10000","5","0","2019-03-03 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-8.46","1004","78","10000","2","0","2019-03-03 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-7.64","1004","72","10000","5","0","2019-03-03 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-7.87","1005","72","10000","3","0","2019-03-02 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-7.2","1005","78","10000","2","0","2019-03-02 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-5.94","1005","67","10000","3","0","2019-03-02 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-5.68","1005","62","10000","4","40","2019-03-02 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-5","1005","57","10000","4","40","2019-03-02 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-4.6","1005","57","10000","3","40","2019-03-02 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-4","1004","62","10000","4","0","2019-03-02 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-4.2","1004","57","10000","5","40","2019-03-02 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-4.08","1004","62","10000","4","0","2019-03-02 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-5.32","1004","62","10000","5","0","2019-03-02 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-6.43","1004","67","10000","4","0","2019-03-02 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-6.86","1004","72","10000","5","0","2019-03-02 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-9.04","1004","78","10000","3","0","2019-03-02 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-10.22","1003","78","10000","3","0","2019-03-02 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-10.91","1002","78","10000","2","0","2019-03-02 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-10.99","1002","85","10000","3","0","2019-03-02 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-9.48","1001","72","10000","5","0","2019-03-02 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-9.47","1001","85","10000","5","0","2019-03-02 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-8.26","1001","85","10000","5","0","2019-03-02 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-7.56","1000","85","10000","6","0","2019-03-02 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-6.81","999","78","10000","5","40","2019-03-02 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-6.2","998","85","10000","6","90","2019-03-02 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-5.52","996","79","10000","6","90","2019-03-02 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-5.15","995","85","4000","5","90","2019-03-02 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-4.34","994","85","9000","7","90","2019-03-01 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-3.46","993","92","5000","6","75","2019-03-01 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-2.46","993","86","1900","5","75","2019-03-01 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-1.52","991","100","4000","6","75","2019-03-01 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-0.09","990","95","1500","7","75","2019-03-01 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","0.54","988","80","10000","3","75","2019-03-01 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","1.65","988","86","10000","4","75","2019-03-01 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","1.63","987","86","10000","3","75","2019-03-01 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","1.95","986","74","10000","3","75","2019-03-01 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","1.83","986","80","10000","3","75","2019-03-01 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","1.43","985","80","10000","6","75","2019-03-01 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","0.84","984","86","10000","2","75","2019-03-01 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","0.91","984","99","8000","3","75","2019-03-01 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","0.18","983","92","3000","2","90","2019-03-01 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","0.32","983","92","3000","2","90","2019-03-01 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","2.14","982","74","10000","4","75","2019-02-28 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","2.22","983","80","10000","4","75","2019-02-28 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","2.47","983","80","10000","4","75","2019-02-28 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","1.94","984","80","10000","5","90","2019-02-28 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","1.11","985","86","10000","5","90","2019-02-28 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","0.34","986","80","7000","4","90","2019-02-28 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","0.09","987","95","10000","4","90","2019-02-28 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","0.09","988","91","10000","4","75","2019-02-28 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-0.34","988","86","10000","4","75","2019-02-28 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-1.02","989","86","10000","4","75","2019-02-28 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-1.02","990","80","10000","5","75","2019-02-28 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-1.19","990","86","10000","5","75","2019-02-28 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-1.61","991","79","10000","5","75","2019-02-28 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-1.63","993","74","10000","5","75","2019-02-28 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-1.72","994","74","10000","6","40","2019-02-28 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-1.62","995","74","10000","6","0","2019-02-28 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-2.04","997","74","10000","7","0","2019-02-28 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-2.04","999","74","10000","5","0","2019-02-28 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-2.04","1001","74","10000","6","0","2019-02-27 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-2.37","1003","73","10000","3","0","2019-02-27 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-2.05","1003","68","10000","3","0","2019-02-27 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-2","1005","68","10000","5","0","2019-02-27 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-2.04","1006","63","10000","5","75","2019-02-27 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-2","1007","68","10000","4","75","2019-02-27 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-2","1008","63","10000","6","75","2019-02-27 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-1.68","1008","63","10000","4","75","2019-02-27 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-2.11","1010","63","10000","4","75","2019-02-27 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-2.45","1011","63","10000","5","75","2019-02-27 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-2.96","1012","68","10000","4","75","2019-02-27 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-2.96","1012","63","10000","5","75","2019-02-27 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-3.72","1012","63","10000","5","0","2019-02-27 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-4.09","1013","68","10000","6","0","2019-02-27 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-4.13","1013","68","10000","7","90","2019-02-27 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-2.85","1012","68","10000","7","90","2019-02-27 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-2.76","1013","79","10000","6","40","2019-02-27 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-1.84","1013","79","10000","6","40","2019-02-27 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-1.65","1012","79","10000","7","40","2019-02-27 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-1.05","1012","74","10000","6","90","2019-02-27 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-0.81","1011","86","10000","5","40","2019-02-27 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","-0.51","1011","86","9000","6","40","2019-02-27 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","0.26","1010","100","1900","4","75","2019-02-27 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","0.36","1010","100","4100","5","75","2019-02-27 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","0.52","1009","92","9000","6","90","2019-02-26 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","0.9","1008","90","10000","6","75","2019-02-26 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","1.12","1007","80","10000","6","90","2019-02-26 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","1.25","1007","74","10000","6","90","2019-02-26 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","1.54","1005","80","10000","5","90","2019-02-26 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","1.56","1005","74","10000","6","90","2019-02-26 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","1.72","1004","80","10000","7","90","2019-02-26 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","1.78","1003","93","10000","7","90","2019-02-26 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","2.08","1002","93","10000","5","90","2019-02-26 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","1.71","1002","93","10000","6","90","2019-02-26 14:00:00+03",NULL,NULL,NULL
